Date,C1_3,C8_3,C35_3,C45_3,C78_3,C403_3,C416_3,C1034_3
20140917,7.50375,6.585416667,6.134166667,5.5125,5.68,7.7625,6.516666667,3.95375
20140918,6.946666667,6.13875,5.06,5.229166667,4.367916667,7.387083333,6.43,5.476521739
20140919,7.6675,5.373333333,4.742083333,4.604583333,5.085,8.116666667,6.391666667,4.59625
20140920,7.83875,7.2025,6.532083333,6.942083333,7.929565217,7.931666667,8.1425,5.53125
20140921,12.99333333,12.5625,12.09541667,11.79125,12.96208333,13.99833333,14.02791667,9.695416667
20140922,15.29708333,15.4795,13.86416667,14.86958333,14.49375,15.34833333,17.46958333,11.58791667
20140923,6.575416667,,7.152916667,8.54125,7.437916667,6.985833333,9.720833333,8.090833333
20140924,11.44875,,11.13333333,10.09875,10.67041667,11.55416667,14.1575,9.14125
20140925,10.84541667,,9.68,8.6175,12.53375,11.26416667,13.82625,4.83875
20140926,12.68083333,,10.66125,10.34,14.80208333,13.18,13.11125,7.825
20140927,10.45291667,,10.84291667,10.8775,11.09125,11.39208333,13.6675,8.144166667
20140928,9.17875,,10.39125,11.18,5.420833333,9.240416667,10.31333333,7.487916667
20140929,7.679166667,,8.086666667,9.475833333,3.805,7.519583333,9.262916667,9.32
20140930,8.589583333,9.41,8.504583333,8.32375,5.689090909,10.08916667,10.71291667,6.642083333
20150601,8.82375,8.320833333,8.780833333,6.634761905,6.94625,9.907916667,10.47208333,5.217083333
20150602,11.56625,11.04380952,9.719166667,9.26125,10.46375,10.34590909,11.61125,6.105416667
20150603,15.2375,14.615,11.62125,10.67208333,15.09416667,14.78291667,11.08181818,6.235416667
20150604,12.10173913,14.34,11.16863636,10.44458333,14.3935,14.61833333,12.785,5.539090909
20150605,14.13875,13.47208333,12.29041667,12.3125,15.28916667,15.27916667,14.6375,8.265833333
20150606,16.27375,15.68541667,13.15,12.55333333,13.73833333,15.73833333,15.40041667,9.77375
20150607,9.679583333,12.02125,8.3925,7.184583333,12.07625,9.559166667,8.321666667,4.542916667
20150608,8.25875,9.362916667,6.037083333,5.70375,6.265,9.119583333,7.070833333,4.617916667
20150609,12.2525,9.95125,9.815,6.972916667,7.87,14.0075,12.35583333,4.972916667
20150610,7.491666667,8.727083333,5.394166667,5.027916667,10.99041667,10.10291667,7.06,3.483333333
20150611,7.10375,7.617916667,7.092083333,5.660416667,10.61958333,9.890833333,7.140833333,4.326363636
20150612,7.828333333,7.957083333,6.122083333,6.815833333,8.034166667,9.2825,7.73375,5.224285714
20150613,7.007083333,6.170833333,5.044583333,6.502173913,4.920833333,6.407916667,6.28875,5.572916667
20150614,6.795833333,5.864583333,5.56875,6.29,5.415833333,6.6125,6.787916667,4.436666667
20150615,6.895416667,5.46375,5.30375,5.292083333,4.62375,6.130416667,6.391666667,3.34875
20150616,6.480833333,5.537083333,4.449583333,7.1625,4.791666667,6.39625,6.302916667,4.2135
20150617,17.76625,16.46,9.489090909,23.80958333,14.095,21.04772727,18.20125,
20150618,25.03125,23.71416667,17.65,24.1975,16.45916667,28.30708333,25.13333333,
20150619,20.045,18.38458333,18.68666667,17.87166667,18.73083333,22.49958333,18.59958333,
20150620,17.30208333,16.80541667,16.60291667,18.79791667,14.13416667,19.155,17.57083333,
20150621,22.39958333,22.18291667,21.1025,22.68583333,23.01666667,21.67333333,21.37625,
20150622,9.139166667,10.845,8.300416667,9.722916667,12.9375,11.90958333,9.25875,
20150623,9.097916667,10.60958333,7.374583333,6.895416667,9.755,9.659583333,8.815416667,
20150624,10.18375,11.36333333,8.190416667,8.030416667,11.58,10.995,8.8025,
20150625,6.920833333,7.471904762,6.476666667,6.48,8.318333333,9.522083333,7.828333333,
20150626,11.67208333,10.66625,11.2775,12.20291667,8.391666667,15.06375,12.51,
20150627,8.903333333,9.232608696,9.279583333,9.739166667,8.36125,9.845416667,9.595416667,
20150628,7.588333333,7.232083333,7.569583333,8.177916667,6.415416667,7.942083333,7.751666667,
20150629,27.71833333,27.01041667,25.14958333,29.8025,22.6275,30.3775,27.21083333,
20150630,19.04,19.09916667,17.0275,18.67166667,19.05916667,21.00666667,19.18083333,
20150701,11.57833333,9.463636364,8.305833333,11.13434783,9.341666667,12.05791667,9.752916667,
20150702,19.54478261,19.18416667,17.90458333,20.16958333,18.72541667,21.80416667,18.38095238,
20150703,19.85208333,20.14708333,18.54208333,23.27666667,20.16318182,20.38083333,19.99291667,
20150704,11.87333333,13.08375,10.54583333,11.95791667,13.75833333,11.13333333,12.125,
20150705,18.67,18.48458333,16.95666667,19.26375,24.43791667,17.14083333,19.18875,
20150706,20.61375,20.8025,19.24875,22.87916667,21.09083333,22.32958333,21.37916667,
20150707,19.93590909,20.42708333,19.32041667,23.37583333,19.64625,22.83958333,21.66333333,17.58454545
20150708,26.18291667,25.71916667,24.38291667,29.89041667,26.37375,28.24291667,27.37625,19.845
20150709,20.4525,20.56583333,18.81391304,22.27333333,21.76625,21.95125,21.90166667,13.775
20150710,19.59375,19.79666667,18.18208333,22.02833333,19.92125,21.23583333,20.61125,15.67333333
20150711,11.59541667,12.77833333,11.31916667,11.58833333,13.9825,12.055,11.99833333,
20150712,8.43125,9.075,8.553333333,9.664166667,8.31,8.898333333,9.4325,5.953333333
20150713,10.65541667,9.946666667,9.23875,9.49125,8.972083333,11.5775,10.28833333,4.956666667
20150714,8.205833333,7.980416667,6.05125,5.935,7.699583333,9.057083333,8.015,3.199166667
20150715,7.194583333,6.784583333,7.24625,6.847083333,8.2325,8.94875,9.349166667,4.755
20150716,7.825,7.042916667,7.582916667,7.467083333,8.514166667,10.55625,9.280833333,4.625833333
20150717,9.338333333,8.87625,9.6,10.01958333,8.987083333,12.195,12.66166667,6.22125
20150718,11.56958333,10.89416667,10.87583333,12.28166667,11.70416667,11.485,13.95,7.517083333
20150719,10.87833333,10.79666667,10.935,12.13541667,10.65041667,11.26583333,11.48708333,8.0175
20150720,10.42125,10.45291667,9.8575,10.49583333,10.77708333,11.45416667,11.45458333,6.925833333
20150721,9.99875,9.160833333,9.172083333,9.550833333,8.553636364,10.85375,13.32416667,6.1225
20150722,11.61083333,11.12708333,11.06833333,12.43916667,10.84125,12.67208333,13.83583333,7.6475
20150723,13.71375,13.45958333,13.36375,15.28958333,13.58125,14.505,16.415,8.771666667
20150724,11.51166667,10.23375,10.14875,10.55083333,11.60208333,12.11416667,11.76041667,6.34375
20150725,9.52625,9.520833333,9.490416667,10.08,9.30375,9.67,9.921666667,6.076666667
20150726,11.08708333,10.77041667,10.55666667,11.69,10.69583333,10.55125,10.90708333,6.596666667
20150727,10.41625,10.36708333,9.639130435,10.39791667,11.74333333,11.30916667,10.37333333,5.8625
20150728,14.22666667,14.81791667,13.70666667,16.28666667,15.01375,16.09041667,15.46583333,9.579166667
20150729,16.92583333,16.45125,19.50416667,19.25521739,16.92375,18.07041667,19.26291667,
20150730,16.10333333,15.68375,16.17666667,18.81083333,15.00208333,15.87833333,18.25583333,11.63333333
20150731,11.605,11.5175,11.40791667,14.86666667,9.975416667,19.71625,14.13916667,11.53916667
20150801,9.7175,9.192916667,10.37208333,11.75,7.778333333,11.4325,12.44166667,7.9325
20150802,12.15208333,12.305,11.89083333,10.49,11.67375,12.84833333,13.62666667,7.550416667
20150803,14.70416667,12.26541667,11.85416667,,11.95478261,16.61909091,14.72875,7.407083333
20150804,14.06,14.52958333,13.5625,13.87857143,17.0125,19.3775,17.10409091,8.998333333
20150805,10.525,8.908,8.830434783,10.01869565,9.664583333,12.97625,11.71428571,5.887083333
20150806,13.68625,14.04652174,12.87041667,15.15375,14.06333333,15.72166667,16.1075,7.683913043
20150807,10.92208333,13.34333333,10.43083333,11.54375,10.98625,13.11958333,12.68375,7.694583333
20150808,18.02375,20.50541667,16.60666667,19.69208333,17.11416667,18.21583333,19.46333333,
20150809,12.30083333,15.0325,11.92875,13.05708333,13.13333333,12.39833333,13.81916667,6.578571429
20150810,11.3675,13.70416667,10.72625,11.42708333,10.62458333,11.70041667,12.83666667,5.962916667
20150811,11.878125,12.96375,12.8773913,14.45681818,10.34166667,10.18285714,13.85411765,7.709583333
20150812,15.798,15.43416667,14.73791667,15.35125,10.66333333,,,8.629166667
20150813,16.1675,17.05,13.96583333,12.83043478,13.95125,12.36,,6.359230769
20150814,12.81541667,14.81041667,12.21863636,13.03083333,12.98375,11.90958333,,10.09916667
20150815,13.54375,14.13583333,12.83375,12.83041667,12.08541667,12.56625,,7.590833333
20150816,13.6325,13.2475,13.0275,14.62708333,11.29875,13.53375,,
20150817,7.620416667,9.509166667,8.71,7.321666667,6.95,8.669583333,,9.733076923
20150818,4.710416667,6.0875,5.029583333,4.07625,4.300416667,8.314166667,,2.528666667
20150819,7.2175,8.815833333,7.878333333,6.447083333,5.5575,9.380833333,,4.86875
20150820,5.832916667,6.868333333,4.958333333,4.88625,4.2575,6.01375,,3.774583333
20150821,7.53375,8.2225,7.33125,5.5175,4.755,7.539166667,,3.509583333
20150822,6.6525,7.368333333,6.707916667,6.183913043,6.959583333,7.812916667,,4.335833333
20150823,7.464583333,8.201666667,7.110833333,7.187083333,6.2775,7.599166667,,3.74375
20150824,9.130416667,9.293333333,9.68375,9.932173913,8.104166667,10.47916667,,4.346875
20150825,8.815,9.42875,8.854166667,9.279130435,9.279166667,8.381666667,,6.2025
20150826,9.965833333,12.76708333,10.29208333,10.36625,8.12,9.646666667,,6.875555556
20150827,14.365,16.42083333,13.555,14.69708333,13.17833333,13.60791667,,10.95166667
20150828,17.52826087,18.23708333,16.63916667,16.07041667,16.12458333,17.64541667,,
20150829,11.76125,14.23875,9.766666667,10.41666667,11.9125,10.01125,,4.155
20150830,11.98347826,13.70666667,10.50833333,10.58833333,12.74875,10.63583333,,4.88125
20150831,11.00791667,10.42,8.850416667,8.61,11.88083333,8.54625,,2.74
20150901,6.205,3.7025,4.407916667,4.493333333,3.371363636,6.70375,,2.804583333
20150902,4.626956522,3.866666667,5.93375,2.7575,3.869583333,3.514761905,,2.380833333
20150903,5.305,5.657916667,4.768181818,3.994166667,4.22,5.260416667,,2.355833333
20150904,5.894166667,6.18625,3.413846154,5.209166667,5.330833333,7.673333333,4.942727273,3.673333333
20150905,12.3375,11.69875,10.48166667,13.20291667,10.56541667,13.17208333,11.49833333,8.096666667
20150906,12.18208333,12.96875,9.8,13.13416667,12.13666667,12.0725,11.78625,6.560833333
20150907,10.35130435,9.91875,6.928181818,9.81625,9.798333333,10.44458333,10.53083333,4.846428571
20150908,10.76791667,11.05541667,8.876666667,8.683333333,11.38375,12.39875,10.01869565,
20150909,9.082083333,10.20333333,6.914583333,6.234166667,9.998333333,10.38434783,8.860833333,4.498823529
20150910,10.30208333,7.312857143,7.055416667,8.289166667,9.355,10.42166667,9.012083333,5.321176471
20150911,7.6675,5.377083333,5.186666667,6.144583333,8.370416667,7.020434783,7.077083333,3.21
20150912,6.900416667,6.114166667,6.294583333,6.6575,4.83,7.370416667,8.029166667,4.480416667
20150913,8.410833333,8.7575,8.472916667,7.460833333,9.032083333,8.307916667,8.738333333,4.908
20150914,13.77,12.5025,14.02833333,15.39,13.70583333,13.25833333,13.14541667,6.99
20150915,7.025416667,8.127916667,4.887083333,4.354166667,7.509166667,6.5675,5.437916667,
20150916,6.73625,7.100416667,5.91625,5.797916667,6.867083333,7.315416667,6.561666667,
20150917,8.017916667,8.06625,5.54375,5.329166667,8.308095238,7.400416667,7.172083333,3.797333333
20150918,8.374583333,11.16666667,7.6525,7.23375,9.318333333,8.505,7.922083333,4.816666667
20150919,10.02958333,10.38916667,7.224583333,8.05625,9.6225,9.5025,9.124583333,4.895
20150920,13.25458333,13.83916667,11.77333333,11.79166667,11.43875,12.715,12.77916667,6.660833333
20150921,17.91458333,17.16666667,16.73625,16.1725,14.24708333,18.30541667,19.85583333,10.20875
20150922,12.96708333,13.92333333,10.89916667,10.45208333,13.2825,12.44416667,13.44,6.548333333
20150923,12.68291667,12.43041667,11.88541667,12.18083333,10.80041667,13.4275,12.44083333,6.326666667
20150924,14.96916667,15.78708333,14.25458333,12.66541667,14.10708333,15.91291667,15.01208333,6.964583333
20150925,13.61347826,14.45291667,13.45708333,12.34333333,19.26777778,14.06083333,14.60333333,8.520416667
20150926,13.30833333,15.19541667,14.14388889,12.945,,12.705,13.45166667,8.023333333
20150927,14.26791667,15.72833333,,13.05791667,,13.70875,14.485,6.462083333
20150928,7.221666667,5.161428571,6.98375,7.062916667,,6.44,7.471666667,3.249473684
20150929,8.02375,5.825,6.907777778,7.275416667,,7.545833333,8.218333333,4.622916667
20150930,11.46333333,10.23083333,10.66,11.02583333,,10.42291667,12.69416667,5.995833333
20160601,7.192916667,6.073809524,6.001666667,6.225416667,6.534583333,6.958181818,7.76,8.439166667
20160602,4.672916667,4.701666667,4.94826087,4.75125,3.471333333,6.097083333,5.583684211,10.12875
20160603,5.475416667,4.938636364,4.899583333,3.785416667,3.0925,7.029583333,,12.30772727
20160604,5.255416667,4.079166667,4.24875,2.730416667,4.275416667,5.29625,,15.59208333
20160605,4.050833333,4.377916667,5.277083333,4.469166667,5.372916667,5.001666667,,12.41125
20160606,6.528333333,5.76375,7.75375,6.342142857,6.29125,8.350833333,9.63125,9.340416667
20160607,8.58625,9.749583333,8.186086957,7.875,10.62761905,9.094166667,8.313636364,11.16
20160608,11.998,12.60458333,11.19130435,7.8375,11.64083333,13.40583333,10.48416667,10.48708333
20160609,12.71791667,13.7525,10.14391304,4.844285714,11.35666667,13.12583333,11.55583333,9.587083333
20160610,7.087916667,8.584166667,5.2525,2.373333333,8.229166667,8.107083333,5.609166667,6.078333333
20160611,6.10625,8.212916667,5.793333333,3.945,7.666666667,7.966666667,6.71875,7.90375
20160612,6.886956522,7.200833333,5.229130435,4.207619048,7.482916667,6.9325,6.907916667,8.767083333
20160613,7.615,8.822916667,6.498947368,5.192857143,7.0485,10.28416667,8.78375,6.209
20160614,15.19083333,15.0425,14.45416667,17.85642857,15.53125,18.03666667,16.56541667,10.60083333
20160615,18.85791667,19.20791667,17.41434783,20.7752381,19.15708333,22.70416667,19.78583333,12.2875
20160616,12.06,12.57958333,10.96791667,12.04416667,16.07125,14.66208333,13.09291667,6.38375
20160617,8.5425,10.80583333,7.557083333,7.710833333,11.40041667,10.42833333,9.045,4.364166667
20160618,8.832916667,8.232083333,8.583913043,7.612272727,8.870416667,10.37,9.647083333,4.182916667
20160619,7.840416667,8.002916667,8.044166667,7.245,7.6125,9.02,9.131666667,4.078333333
20160620,11.70791667,12.96166667,8.76826087,9.111666667,10.75958333,12.72833333,12.83291667,5.940416667
20160621,9.537083333,10.94291667,7.46375,6.137083333,12.00708333,11.5375,10.37916667,3.529583333
20160622,5.81125,6.2325,4.96,5.0425,7.78375,8.135454545,6.27375,3.294583333
20160623,5.1825,6.326666667,5.117916667,5.28625,7.11375,8.679166667,5.774583333,3.173333333
20160624,8.269583333,8.822916667,7.73,7.997083333,8.952083333,10.19791667,8.972916667,4.870416667
20160625,8.145,9.295416667,8.947647059,8.57,10.60086957,10.38,9.615416667,5.525
20160626,7.594166667,8.964583333,7.129090909,7.0375,10.70166667,8.355416667,8.367916667,4.20125
20160627,11.91958333,12.25666667,9.126956522,8.235882353,11.25583333,12.27,10.69958333,4.69125
20160628,8.42875,8.628333333,7.999583333,6.880625,8.115416667,10.68043478,9.085833333,4.8175
20160629,8.726666667,7.836666667,8.92,10.21411765,8.37875,9.800833333,9.587083333,5.136666667
20160630,10.30791667,9.971666667,9.60826087,8.9575,11.98333333,10.17875,11.06458333,4.12625
20160701,8.06125,9.393333333,5.994090909,4.598333333,10.87541667,8.582916667,8.333333333,2.595833333
20160702,14.45166667,14.74333333,13.10818182,15.20625,15.65083333,15.63916667,16.02375,8.511666667
20160703,10.73541667,10.35833333,10.88173913,12.46125,11.42833333,12.32666667,12.40041667,7.45875
20160704,11.54666667,11.36958333,11.79291667,13.66375,12.02875,12.64458333,12.87125,8.114583333
20160705,9.305416667,9.016666667,9.5025,10.38347826,11.84416667,12.17333333,10.44625,6.38375
20160706,8.97125,8.83,7.73826087,10.26291667,10.69666667,8.752,9.345909091,6.5975
20160707,7.94125,8.01625,8.165,9.431666667,9.541666667,11.612,9.794166667,5.972916667
20160708,14.29333333,13.92,14.75708333,16.97541667,14.53916667,18.41083333,16.69625,10.43333333
20160709,13.1925,13.74541667,13.22375,15.5247619,14.88083333,15.91666667,15.38333333,9.374583333
20160710,26.60958333,25.79625,26.93958333,31.50875,25.95708333,27.80083333,29.45666667,17.91458333
20160711,24.85636364,25.27375,25.825,29.26173913,29.03333333,29.39416667,28.52375,15.765
20160712,11.41291667,12.974,11.01208333,12.13166667,13.539,14.07208333,13.00375,6.675833333
20160713,9.4,10.35791667,9.299166667,10.11833333,11.95875,11.96041667,10.74833333,5.6
20160714,14.87416667,13.90708333,13.80083333,16.23166667,13.33916667,15.41416667,15.49041667,9.070833333
20160715,20.34583333,21.665,19.41791667,21.52708333,23.06583333,20.56041667,22.18458333,9.7325
20160716,8.08875,9.23,7.4475,8.2025,13.38416667,8.318333333,9.102916667,3.532916667
20160717,6.83625,6.537083333,6.38125,6.699583333,9.19125,6.416666667,7.268333333,3.533333333
20160718,6.137727273,5.9075,4.794166667,5.094583333,6.420416667,6.394583333,6.48875,3.077916667
20160719,6.475,5.383333333,4.689583333,4.88375,8.095416667,5.845833333,7.495833333,2.226315789
20160720,7.292916667,7.520416667,6.082916667,7.319166667,8.77,7.06125,8.011666667,4.17
20160721,7.730833333,7.795416667,6.57375,7.204583333,9.825416667,8.196666667,8.011666667,3.881666667
20160722,8.110833333,7.969583333,6.41,6.949166667,9.450833333,8.59875,8.60625,3.715714286
20160723,6.280416667,6.523333333,5.202083333,5.767083333,7.285,6.380833333,6.95625,3.265833333
20160724,6.150416667,5.357083333,4.814166667,5.481666667,6.25875,5.575,6.2575,3.224583333
20160725,6.816666667,6.746956522,6.311304348,6.27375,5.90625,6.25625,7.234090909,2.910416667
20160726,7.227916667,7.07375,5.386521739,5.46875,7.752916667,6.53875,6.79826087,4.109166667
20160727,14.42083333,12.08291667,11.57541667,13.46,10.57666667,14.81125,13.2075,9.040869565
20160728,10.45,9.097391304,8.75875,9.178333333,8.62125,9.4725,9.743333333,5.664583333
20160729,9.26375,9.4825,8.036666667,9.23,9.8825,8.780416667,9.682083333,4.899166667
20160730,7.328695652,6.060833333,6.19125,6.215416667,7.655416667,6.119166667,8.28,3.437916667
20160731,10.0975,8.780416667,9.114166667,10.80041667,8.99,6.904166667,11.17833333,7.215416667
20160801,15.3625,14.42458333,14.055,15.45333333,18.49208333,13.9575,16.46333333,9.162916667
20160802,11.78458333,10.93333333,9.693333333,10.37304348,11.99166667,10.48095238,11.93375,4.931904762
20160803,7.94125,7.7525,5.937916667,5.483043478,8.251666667,8.177916667,7.860416667,3.11
20160804,9.032083333,8.235833333,6.3,6.60125,8.862916667,11.94416667,6.693636364,3.514583333
20160805,7.525833333,6.902916667,6.339,8.571666667,9.047916667,9.04875,6.941666667,3.93
20160806,14.32208333,12.38583333,13.82416667,14.92952381,11.785,15.31375,15.10583333,10.26708333
20160807,13.91166667,11.93173913,13.22875,14.02380952,14.24958333,14.17541667,15.13541667,8.8175
20160808,13.55708333,12.78583333,11.62833333,10.525,12.96458333,13.93208333,13.12083333,7.615416667
20160809,7.91,10.36416667,7.59875,5.872222222,9.427916667,10.26208333,9.057916667,3.67625
20160810,9.080416667,9.667916667,9.493333333,8.506923077,8.928571429,10.91166667,11.64125,5.577083333
20160811,9.367916667,7.248571429,9.802083333,8.212,9.331666667,10.86166667,10.82875,5.665416667
20160812,12.44708333,11.325,10.89333333,,12.08375,13.26416667,12.60958333,7.653333333
20160813,14.16,13,13.65833333,,10.79125,14.15083333,14.94833333,7.98625
20160814,6.34125,5.963333333,5.905,,5.25375,6.351666667,7.122083333,3.4875
20160815,5.025,4.051666667,4.404166667,,4.38125,5.228333333,6.727916667,3.144583333
20160816,5.374583333,4.061666667,4.202916667,,3.893043478,6.345833333,5.389583333,3.415
20160817,5.146666667,4.443333333,4.236666667,,4.909583333,4.914166667,5.690833333,2.93375
20160818,6.945416667,6.290833333,5.87875,,5.797916667,7.662,8.7125,3.204583333
20160819,8.01,8.531666667,7.790416667,,8.619166667,10.755,8.679583333,6.79375
20160820,11.32541667,10.37208333,10.49458333,,11.315,12.235,11.31875,6.267083333
20160821,6.282916667,4.990416667,5.037916667,,6.347083333,7.079583333,6.80875,3.500833333
20160822,7.031666667,4.995833333,6.245833333,,5.186521739,7.442916667,7.520833333,4.465
20160823,7.0475,6.865,6.750416667,,8.963333333,9.665416667,7.98,4.087083333
20160824,6.764166667,6.8775,5.884583333,,9.561666667,8.92,6.613181818,3.310416667
20160825,9.164583333,7.5425,5.916956522,,7.534583333,9.3,7.104782609,2.989583333
20160826,5.92125,4.7525,6.0425,,6.41375,6.693333333,7.72625,3.708333333
20160827,5.739583333,5.504166667,6.8025,,7.184166667,6.515833333,8.480833333,3.921666667
20160828,4.6925,3.484166667,5.715416667,,5.05125,5.15,6.886666667,2.856666667
20160829,5.884166667,4.215416667,5.247083333,,4.829583333,5.529583333,7.670416667,2.286521739
20160830,7.431666667,6.325833333,7.20375,,7.467916667,7.930416667,9.122916667,4.800833333
20160831,12.37541667,9.316666667,12.60041667,,11.175,12.1675,14.14958333,5.213333333
20160901,14.28708333,11.86166667,12.725,,13.57125,14.85,15.26166667,6.471666667
20160902,13.99166667,11.59875,14.12916667,,12.99125,15.15541667,16.885,7.855833333
20160903,12.45041667,10.13333333,13.47916667,,11.83958333,12.78166667,16.72541667,6.69125
20160904,9.530416667,8.86625,8.45125,,13.08416667,9.71875,11.98208333,3.692916667
20160905,5.730833333,4.894166667,4.977083333,,8.350833333,5.317083333,6.21375,3.830833333
20160906,8.992083333,8.228333333,9.102083333,,10.9925,10.16666667,10.46666667,5.895416667
20160907,7.5325,7.146190476,7.522083333,,12.295,8.781,8.64,4.34625
20160908,6.020833333,6.708333333,5.780454545,,10.99608696,9.75,7.229583333,2.968333333
20160909,6.508333333,6.395833333,4.90125,,7.283333333,8.634583333,5.367142857,2.690833333
20160910,7.3175,7.057916667,7.261666667,,6.74375,7.8375,7.557916667,3.86
20160911,6.482083333,5.8925,7.412083333,,6.695833333,7.559583333,7.431666667,4.865833333
20160912,7.084545455,6.746666667,7.208333333,,9.303333333,8.719166667,10.17375,4.051666667
20160913,6.123333333,5.7375,6.679583333,,7.936666667,7.104166667,7.121304348,3.4925
20160914,6.510833333,5.92625,6.89625,,6.785833333,6.677916667,8.449583333,2.9145
20160915,7.255833333,8.24875,6.432916667,,8.8175,7.740869565,9.465833333,2.539583333
20160916,6.28125,5.001666667,4.744583333,,6.89125,6.2075,6.919166667,1.627083333
20160917,7.976666667,7.630833333,7.57875,,9.310833333,7.877916667,7.868333333,2.375833333
20160918,6.523333333,6.414166667,7.56375,,11.51958333,7.609583333,7.838333333,3.572083333
20160919,9.638333333,8.434583333,8.886666667,,11.24,11.93166667,11.02291667,4.224166667
20160920,11.85791667,10.78916667,10.83041667,,15.12375,13.18416667,12.17708333,4.784583333
20160921,13.75541667,13.27541667,12.9325,,12.59166667,13.24375,14.94208333,5.53375
20160922,8.039583333,9.205,6.65,,13.93708333,7.9825,8.725416667,2.962916667
20160923,4.82875,6.152083333,4.936666667,,8.96625,5.974166667,5.615833333,2.554583333
20160924,3.7175,4.250833333,4.415416667,,6.958333333,4.274583333,5.019166667,2.39125
20160925,5.1025,3.425833333,5.070416667,,4.124166667,4.913333333,5.484583333,2.357083333
20160926,4.628333333,3.3075,5.1625,,3.704166667,5.13875,7.11952381,2.462916667
20160927,10.015,7.324583333,10.6575,,8.759166667,9.8425,11.79913043,6.670833333
20160928,11.3025,8.369166667,12.65041667,,9.192083333,10.97583333,12.96916667,6.680416667
20160929,11.58208333,8.7825,10.27875,,10.41333333,12.10222222,13.86083333,5.244166667
20160930,7.297916667,5.85625,7.04375,,8.965833333,8.768571429,9.54125,4.436666667
20170601,,6.194545455,5.6975,5.36625,5.64875,5.55,,6.0225
20170602,,5.55625,6.476818182,5.395833333,7.182083333,6.282916667,,6.115833333
20170603,,6.018333333,7.73625,7.145416667,6.754166667,7.58625,,7.519583333
20170604,,3.6775,4.81875,3.325416667,4.434583333,4.730833333,,5.648333333
20170605,,6.264583333,3.188333333,3.689166667,5.005416667,7.427916667,,4.556666667
20170606,,6.53625,,6.686666667,7.300833333,8.167083333,,5.115416667
20170607,,8.339583333,,6.97,9.51,7.8975,,5.560416667
20170608,,9.456666667,7.092222222,5.312,8.2525,9.744166667,,5.1425
20170609,,11.42583333,8.006666667,7.189166667,11.73416667,9.32375,,4.595
20170610,,9.584583333,7.08875,6.560416667,10.59833333,7.939583333,,5.27
20170611,,5.775416667,5.4775,5.451666667,6.862916667,5.633333333,,5.70875
20170612,,8.868333333,7.445833333,6.79375,8.357916667,8.701666667,,7.785833333
20170613,,11.54375,12.23583333,13.02375,11.24833333,12.92791667,,14.57
20170614,,9.300833333,8.92375,8.66875,11.00291667,11.04958333,6.383636364,10.45083333
20170615,,8.923333333,8.139166667,8.036666667,9.728095238,10.87416667,9.743636364,
20170616,,6.490833333,6.193333333,6.125416667,7.9,8.488333333,8.296666667,
20170617,,5.79625,5.659166667,5.660416667,7.54,7.069166667,7.84375,
20170618,,5.9725,6.40375,6.369583333,7.741666667,7.24875,8.757916667,
20170619,,6.651666667,6.290416667,5.120833333,8.084166667,7.824166667,9.094583333,
20170620,,7.385,9.375833333,6.785416667,11.615,7.7875,10.38958333,2.789285714
20170621,,2.455416667,2.827083333,2.369166667,,3.060833333,4.73375,0.68125
20170622,,5.247916667,6,6.06625,7.233,7.261666667,7.956666667,3.316666667
20170623,,10.15916667,10.17916667,10.27833333,13.20166667,12.79166667,12.57208333,7.114166667
20170624,,5.585416667,7.620416667,7.635416667,7.82625,7.7725,9.141666667,7.68875
20170625,,4.894166667,7,8.02625,6.06125,6.324166667,8.54875,5.10375
20170626,,6.544166667,9.2875,9.047916667,7.897916667,9.525833333,12.25458333,4.457916667
20170627,,4.21125,3.224583333,2.509583333,6.873333333,5.048333333,5.61125,1.971666667
20170628,,3.08375,2.94125,2.548333333,4.87125,3.974166667,5.090666667,1.650416667
20170629,,7.682916667,7.569166667,7.600416667,8.242083333,10.14583333,14.02,6.041666667
20170630,,17.30125,21.18875,22.32625,17.31791667,22.30291667,24.9575,16.465
20170701,,26.94958333,30.27041667,29.99583333,29.8075,30.075,34.49791667,19.41958333
20170702,,15.43333333,15.35625,16.05125,20.48208333,15.51458333,19.19125,8.623333333
20170703,,8.132083333,7.927916667,8.41875,8.834583333,9.433333333,7.585714286,4.665
20170704,,9.414166667,9.130833333,10.94875,10.60541667,9.4675,11.20083333,5.053333333
20170705,,8.88375,6.496111111,7.436666667,10.63625,9.22,9.459166667,4.360833333
20170706,,7.887916667,4.04625,4.806666667,8.76875,4.74952381,7.362916667,2.68375
20170707,,7.69,5.07875,5.370416667,7.9,7.619166667,7.820833333,2.886666667
20170708,,5.76125,5.295833333,5.468333333,5.313333333,7.287916667,8.020833333,2.31375
20170709,,4.800833333,4.547391304,4.119166667,5.965,5.147083333,6.312083333,2.402083333
20170710,,8.500416667,7.01875,6.082916667,6.62125,8.3825,10.28958333,2.862727273
20170711,,10.14375,6.750434783,6.557777778,10.21333333,11.15583333,10.33416667,
20170712,8.454545455,9.383333333,6.633333333,5.5075,10.26928571,9.815833333,9.1485,
20170713,7,4.723684211,5.195833333,4.5375,8.181666667,7.1375,7.43,
20170714,7.875,5.11125,8.230416667,6.587083333,7.937916667,9.169166667,10.85916667,
20170715,8.375,5.297083333,7.367727273,6.0125,7.27,8.056666667,8.75875,
20170716,9.458333333,3.874583333,8.947916667,6.500416667,6.732916667,7.97,9.157916667,
