  Report Parameter:  Resultant Wind Speed,,
      Parameter ID:  61103,,
   Parameter Units:  mi/hr,,
         Time base:  LST,,
Selection Criteria:  by Site,,
 Columns Sorted by:  CAMS number,,
,,
Date,Time,C695_1
20100913,23:00,4.53
20100914,0:00,3.18
20100914,1:00,2.87
20100914,2:00,3.52
20100914,3:00,3.65
20100914,4:00,4.29
20100914,5:00,3.5
20100914,6:00,3.79
20100914,7:00,3.09
20100914,8:00,5.72
20100914,9:00,7.75
20100914,10:00,5.44
20100914,11:00,1.77
20100914,12:00,0.58
20100914,13:00,2.02
20100914,14:00,6.54
20100914,15:00,10.49
20100914,16:00,9.5
20100914,17:00,10.67
20100914,18:00,10.97
20100914,19:00,8.8
20100914,20:00,7.11
20100914,21:00,6.93
20100914,22:00,6.35
20100914,23:00,9.44
20100915,0:00,4.92
20100915,1:00,4.94
20100915,2:00,5
20100915,3:00,6.07
20100915,4:00,1.95
20100915,5:00,3.04
20100915,6:00,4.1
20100915,7:00,3.54
20100915,8:00,5.21
20100915,9:00,5.1
20100915,10:00,5.95
20100915,11:00,5.49
20100915,12:00,8.72
20100915,13:00,9.86
20100915,14:00,10.49
20100915,15:00,10.71
20100915,16:00,11.58
20100915,17:00,13.93
20100915,18:00,11
20100915,19:00,9.59
20100915,20:00,6.75
20100915,21:00,8.02
20100915,22:00,6.89
20100915,23:00,8.16
20100916,0:00,6.58
20100916,1:00,3.24
20100916,2:00,1.41
20100916,3:00,1.05
20100916,4:00,2.76
20100916,5:00,3.81
20100916,6:00,6.55
20100916,7:00,7.25
20100916,8:00,8.41
20100916,9:00,7.26
20100916,10:00,5.99
20100916,11:00,3.56
20100916,12:00,2.8
20100916,13:00,3.39
20100916,14:00,4.72
20100916,15:00,9.89
20100916,16:00,11.44
20100916,17:00,12.58
20100916,18:00,13.84
20100916,19:00,9.95
20100916,20:00,8.78
20100916,21:00,6.55
20100916,22:00,3.37
20100916,23:00,3.81
20100917,0:00,5.36
20100917,1:00,5.6
20100917,2:00,4.88
20100917,3:00,4.69
20100917,4:00,4.82
20100917,5:00,5.66
20100917,6:00,4.93
20100917,7:00,6.11
20100917,8:00,9.22
20100917,9:00,11.15
20100917,10:00,12.85
20100917,11:00,13.82
20100917,12:00,12.9
20100917,13:00,10.23
20100917,14:00,11.63
20100917,15:00,12.94
20100917,16:00,11.07
20100917,17:00,9.04
20100917,18:00,8.71
20100917,19:00,3.77
20100917,20:00,2.05
20100917,21:00,1.49
20100917,22:00,2.45
20100917,23:00,4.78
20100918,0:00,4.58
20100918,1:00,6.19
20100918,2:00,4.96
20100918,3:00,6.29
20100918,4:00,7.87
20100918,5:00,8.04
20100918,6:00,8.61
20100918,7:00,9.92
20100918,8:00,11.19
20100918,9:00,13.47
20100918,10:00,12.17
20100918,11:00,10.06
20100918,12:00,8.28
20100918,13:00,9.24
20100918,14:00,11.41
20100918,15:00,13.42
20100918,16:00,6.76
20100918,17:00,3.13
20100918,18:00,4.37
20100918,19:00,4.44
20100918,20:00,6.73
20100918,21:00,7.46
20100918,22:00,4.77
20100918,23:00,5.49
20100919,0:00,6.29
20100919,1:00,5.24
20100919,2:00,6.61
20100919,3:00,7.21
20100919,4:00,7.87
20100919,5:00,8.59
20100919,6:00,8.74
20100919,7:00,8.2
20100919,8:00,8.35
20100919,9:00,11.91
20100919,10:00,12.41
20100919,11:00,12.62
20100919,12:00,13.89
20100919,13:00,11.36
20100919,14:00,9.61
20100919,15:00,4.92
20100919,16:00,1.43
20100919,17:00,3.19
20100919,18:00,3.64
20100919,19:00,4.39
20100919,20:00,7.65
20100919,21:00,7.79
20100919,22:00,7.72
20100919,23:00,7.16
20100920,0:00,5.99
20100920,1:00,8.04
20100920,2:00,7.07
20100920,3:00,7.19
20100920,4:00,7.2
20100920,5:00,6.45
20100920,6:00,7.67
20100920,7:00,6.85
20100920,8:00,6.84
20100920,9:00,6.1
20100920,10:00,9.59
20100920,11:00,8.36
20100920,12:00,13.11
20100920,13:00,13.34
20100920,14:00,10.17
20100920,15:00,12.8
20100920,16:00,11.19
20100920,17:00,11.3
20100920,18:00,12.46
20100920,19:00,6.25
20100920,20:00,5.62
20100920,21:00,4.76
20100920,22:00,1.57
20100920,23:00,1.87
20100921,0:00,3.44
20100921,1:00,5.73
20100921,2:00,5.44
20100921,3:00,3.64
20100921,4:00,8.71
20100921,5:00,2.97
20100921,6:00,5.41
20100921,7:00,4.12
20100921,8:00,4.41
20100921,9:00,5.46
20100921,10:00,10.39
20100921,11:00,3.02
20100921,12:00,5.59
20100921,13:00,8.22
20100921,14:00,12.77
20100921,15:00,14.32
20100921,16:00,9.94
20100921,17:00,10.34
20100921,18:00,7.05
20100921,19:00,6.97
20100921,20:00,7.38
20100921,21:00,8.07
20100921,22:00,7.38
20100921,23:00,8.1
20100922,0:00,7.34
20100922,1:00,7.38
20100922,2:00,7.29
20100922,3:00,9.55
20100922,4:00,7.37
20100922,5:00,6.6
20100922,6:00,5.48
20100922,7:00,6.31
20100922,8:00,12.3
20100922,9:00,15.23
20100922,10:00,12.93
20100922,11:00,13.84
20100922,12:00,14.84
20100922,13:00,12.16
20100922,14:00,15.71
20100922,15:00,16.02
20100922,16:00,19.27
20100922,17:00,16.07
20100922,18:00,14.92
20100922,19:00,13.15
20100922,20:00,9.38
20100922,21:00,6.45
20100922,22:00,8.16
20100922,23:00,10.06
20100923,0:00,9.28
20100923,1:00,10
20100923,2:00,8.22
20100923,3:00,9.01
20100923,4:00,9.88
20100923,5:00,10.05
20100923,6:00,9.51
20100923,7:00,9.93
20100923,8:00,14.96
20100923,9:00,15.42
20100923,10:00,13.41
20100923,11:00,13.63
20100923,12:00,15.85
20100923,13:00,16.96
20100923,14:00,16.71
20100923,15:00,15.59
20100923,16:00,14.99
20100923,17:00,12.83
20100923,18:00,11.84
20100923,19:00,10.55
20100923,20:00,8.3
20100923,21:00,8.22
20100923,22:00,8.24
20100923,23:00,8.26
20100924,0:00,7.82
20100924,1:00,7.98
20100924,2:00,8.65
20100924,3:00,8.35
20100924,4:00,7.52
20100924,5:00,6.98
20100924,6:00,5.33
20100924,7:00,5.59
20100924,8:00,6.29
20100924,9:00,3.83
20100924,10:00,7.43
20100924,11:00,5.25
20100924,12:00,1.73
20100924,13:00,6.36
20100924,14:00,6.7
20100924,15:00,10.02
20100924,16:00,8.81
20100924,17:00,9.41
20100924,18:00,5.54
20100924,19:00,3.52
20100924,20:00,6.9
20100924,21:00,6.11
20100924,22:00,4.83
20100924,23:00,2.64
20100925,0:00,0.76
20100925,1:00,2.35
20100925,2:00,3.64
20100925,3:00,4.1
20100925,4:00,4.22
20100925,5:00,3.29
20100925,6:00,4.62
20100925,7:00,5.33
20100925,8:00,5.57
20100925,9:00,6.95
20100925,10:00,5.33
20100925,11:00,6.56
20100925,12:00,7.06
20100925,13:00,6.03
20100925,14:00,5.69
20100925,15:00,5.74
20100925,16:00,5.85
20100925,17:00,5.86
20100925,18:00,8.4
20100925,19:00,6.25
20100925,20:00,3.83
20100925,21:00,4.92
20100925,22:00,5.83
20100925,23:00,9.27
20100926,0:00,5.4
20100926,1:00,2.43
20100926,2:00,5.7
20100926,3:00,5.62
20100926,4:00,8.84
20100926,5:00,7.97
20100926,6:00,6.1
20100926,7:00,7.88
20100926,8:00,7.94
20100926,9:00,7.88
20100926,10:00,9.54
20100926,11:00,9.52
20100926,12:00,9.38
20100926,13:00,9.34
20100926,14:00,9.75
20100926,15:00,9.26
20100926,16:00,10.51
20100926,17:00,8.73
20100926,18:00,7.5
20100926,19:00,12.18
20100926,20:00,15.02
20100926,21:00,14.84
20100926,22:00,11.74
20100926,23:00,10.36
20100927,0:00,9.85
20100927,1:00,10.11
20100927,2:00,11.65
20100927,3:00,13.52
20100927,4:00,12.49
20100927,5:00,11.71
20100927,6:00,12.84
20100927,7:00,10.52
20100927,8:00,11.07
20100927,9:00,9.81
20100927,10:00,10.58
20100927,11:00,9.94
20100927,12:00,8.42
20100927,13:00,8.26
20100927,14:00,9.19
20100927,15:00,7.49
20100927,16:00,7.74
20100927,17:00,7.97
20100927,18:00,8.86
20100927,19:00,8.35
20100927,20:00,7.59
20100927,21:00,8.68
20100927,22:00,7.24
20100927,23:00,7.28
20100928,0:00,8.78
20100928,1:00,8.41
20100928,2:00,8.37
20100928,3:00,10.55
20100928,4:00,10.55
20100928,5:00,8.27
20100928,6:00,7.59
20100928,7:00,7.06
20100928,8:00,4.46
20100928,9:00,4.09
20100928,10:00,4.65
20100928,11:00,2.96
20100928,12:00,4.32
20100928,13:00,4.88
20100928,14:00,2.72
20100928,15:00,5.3
20100928,16:00,6.93
20100928,17:00,6.75
20100928,18:00,4.67
20100928,19:00,2.01
20100928,20:00,7.54
20100928,21:00,7.84
20100928,22:00,6.59
20100928,23:00,3.88
20100929,0:00,2.7
20100929,1:00,5
20100929,2:00,1.91
20100929,3:00,2.75
20100929,4:00,4.46
20100929,5:00,5.42
20100929,6:00,6.11
20100929,7:00,6.29
20100929,8:00,3.83
20100929,9:00,2.52
20100929,10:00,5.55
20100929,11:00,7.83
20100929,12:00,7.62
20100929,13:00,7.83
20100929,14:00,7.74
20100929,15:00,7.07
20100929,16:00,9.16
20100929,17:00,7.47
20100929,18:00,5.49
20100929,19:00,4.54
20100929,20:00,3.1
20100929,21:00,7.05
20100929,22:00,5.27
20100929,23:00,5.02
20100930,0:00,5.33
20100930,1:00,5.27
20100930,2:00,6.19
20100930,3:00,7.68
20100930,4:00,8.78
20100930,5:00,9.74
20100930,6:00,9.48
20100930,7:00,7.61
20100930,8:00,7.03
20100930,9:00,7.5
20100930,10:00,6.95
20100930,11:00,9.18
20100930,12:00,7.13
20100930,13:00,8.2
20100930,14:00,5.65
20100930,15:00,4.9
20100930,16:00,5.26
20100930,17:00,6.98
20100930,18:00,3.98
20100930,19:00,2.04
20100930,20:00,3.83
20100930,21:00,6.27
20100930,22:00,8.72
20100930,23:00,10.7
20110601,0:00,6.24
20110601,1:00,3.12
20110601,2:00,3.31
20110601,3:00,3.47
20110601,4:00,1.75
20110601,5:00,3.61
20110601,6:00,3.95
20110601,7:00,3.69
20110601,8:00,3.63
20110601,9:00,1.78
20110601,10:00,1.8
20110601,11:00,8.72
20110601,12:00,11.9
20110601,13:00,13.09
20110601,14:00,11.99
20110601,15:00,11.36
20110601,16:00,11.17
20110601,17:00,11.37
20110601,18:00,12.76
20110601,19:00,10.94
20110601,20:00,7.36
20110601,21:00,5.86
20110601,22:00,8.3
20110601,23:00,9.29
20110602,0:00,5.28
20110602,1:00,6.01
20110602,2:00,5.73
20110602,3:00,6.96
20110602,4:00,8.78
20110602,5:00,5.42
20110602,6:00,5.77
20110602,7:00,5.03
20110602,8:00,4.65
20110602,9:00,2.7
20110602,10:00,0.45
20110602,11:00,0.22
20110602,12:00,2.24
20110602,13:00,4
20110602,14:00,6.66
20110602,15:00,7.85
20110602,16:00,6.24
20110602,17:00,7.07
20110602,18:00,9.05
20110602,19:00,7.79
20110602,20:00,5.72
20110602,21:00,5.72
20110602,22:00,4.99
20110602,23:00,7.02
20110603,0:00,7.56
20110603,1:00,7.6
20110603,2:00,6.39
20110603,3:00,4.68
20110603,4:00,3.18
20110603,5:00,6.21
20110603,6:00,6.51
20110603,7:00,10.39
20110603,8:00,9.21
20110603,9:00,10.44
20110603,10:00,10.92
20110603,11:00,12.26
20110603,12:00,14.6
20110603,13:00,15.66
20110603,14:00,15.45
20110603,15:00,16.17
20110603,16:00,14.47
20110603,17:00,12.7
20110603,18:00,12.8
20110603,19:00,12.01
20110603,20:00,10.31
20110603,21:00,8.63
20110603,22:00,7.51
20110603,23:00,9.11
20110604,0:00,9.66
20110604,1:00,8.14
20110604,2:00,3.59
20110604,3:00,2.03
20110604,4:00,1.33
20110604,5:00,6.68
20110604,6:00,5.66
20110604,7:00,4.06
20110604,8:00,1
20110604,9:00,3.78
20110604,10:00,5.56
20110604,11:00,8.39
20110604,12:00,9.65
20110604,13:00,12.61
20110604,14:00,13.36
20110604,15:00,11.11
20110604,16:00,10.2
20110604,17:00,11.31
20110604,18:00,9.51
20110604,19:00,10.33
20110604,20:00,7.39
20110604,21:00,6.35
20110604,22:00,7.76
20110604,23:00,6.34
20110605,0:00,7.15
20110605,1:00,4.74
20110605,2:00,1.34
20110605,3:00,5.99
20110605,4:00,5.51
20110605,5:00,6.24
20110605,6:00,4.97
20110605,7:00,5.7
20110605,8:00,4.42
20110605,9:00,2.87
20110605,10:00,2.97
20110605,11:00,3.25
20110605,12:00,2.56
20110605,13:00,1.75
20110605,14:00,2.1
20110605,15:00,5.78
20110605,16:00,4.19
20110605,17:00,6.26
20110605,18:00,6.09
20110605,19:00,3.12
20110605,20:00,3.15
20110605,21:00,2.42
20110605,22:00,7.35
20110605,23:00,1.61
20110606,0:00,3.29
20110606,1:00,2.96
20110606,2:00,0.92
20110606,3:00,1.93
20110606,4:00,4.22
20110606,5:00,4.4
20110606,6:00,2.84
20110606,7:00,2.74
20110606,8:00,4.01
20110606,9:00,5.44
20110606,10:00,3.37
20110606,11:00,3.42
20110606,12:00,1.61
20110606,13:00,3.24
20110606,14:00,14.63
20110606,15:00,7.06
20110606,16:00,5.72
20110606,17:00,5.67
20110606,18:00,4.56
20110606,19:00,10.24
20110606,20:00,7.24
20110606,21:00,1.75
20110606,22:00,6.89
20110606,23:00,6.31
20110607,0:00,2.88
20110607,1:00,4.76
20110607,2:00,2.96
20110607,3:00,1.63
20110607,4:00,4.84
20110607,5:00,4.72
20110607,6:00,3.33
20110607,7:00,1.19
20110607,8:00,0.73
20110607,9:00,0.19
20110607,10:00,2.22
20110607,11:00,10.54
20110607,12:00,4.6
20110607,13:00,3.75
20110607,14:00,8.45
20110607,15:00,10.83
20110607,16:00,14.35
20110607,17:00,13.47
20110607,18:00,14.57
20110607,19:00,12.07
20110607,20:00,10.7
20110607,21:00,7.69
20110607,22:00,6.36
20110607,23:00,6.63
20110608,0:00,6.73
20110608,1:00,7.65
20110608,2:00,7.53
20110608,3:00,7.08
20110608,4:00,4.96
20110608,5:00,4.66
20110608,6:00,5.28
20110608,7:00,10.46
20110608,8:00,11.87
20110608,9:00,9.18
20110608,10:00,5.29
20110608,11:00,7.31
20110608,12:00,10.41
20110608,13:00,12.88
20110608,14:00,13.11
20110608,15:00,15.42
20110608,16:00,15.57
20110608,17:00,15.42
20110608,18:00,13.91
20110608,19:00,13.77
20110608,20:00,10.59
20110608,21:00,9.63
20110608,22:00,6.65
20110608,23:00,6.17
20110609,0:00,7.09
20110609,1:00,6.15
20110609,2:00,5.59
20110609,3:00,4.28
20110609,4:00,4.52
20110609,5:00,7.37
20110609,6:00,5.65
20110609,7:00,8.07
20110609,8:00,10.4
20110609,9:00,5.79
20110609,10:00,8.67
20110609,11:00,9.78
20110609,12:00,12.45
20110609,13:00,12.22
20110609,14:00,12.84
20110609,15:00,14.49
20110609,16:00,15.22
20110609,17:00,15.4
20110609,18:00,13.97
20110609,19:00,13.39
20110609,20:00,10.38
20110609,21:00,7.96
20110609,22:00,8.43
20110609,23:00,8.07
20110610,0:00,7.26
20110610,1:00,5.76
20110610,2:00,4.82
20110610,3:00,7.34
20110610,4:00,6.63
20110610,5:00,5.66
20110610,6:00,5.38
20110610,7:00,7.23
20110610,8:00,6.97
20110610,9:00,8.57
20110610,10:00,6.09
20110610,11:00,9.7
20110610,12:00,8.8
20110610,13:00,12.16
20110610,14:00,14.8
20110610,15:00,15.25
20110610,16:00,14.09
20110610,17:00,15.63
20110610,18:00,15.1
20110610,19:00,12.65
20110610,20:00,10.65
20110610,21:00,9.55
20110610,22:00,5.8
20110610,23:00,5.21
20110611,0:00,6.07
20110611,1:00,5.35
20110611,2:00,3.65
20110611,3:00,0.33
20110611,4:00,0.15
20110611,5:00,2.2
20110611,6:00,1.89
20110611,7:00,4.86
20110611,8:00,5.45
20110611,9:00,4.12
20110611,10:00,2.73
20110611,11:00,8.34
20110611,12:00,7.73
20110611,13:00,10.06
20110611,14:00,9.58
20110611,15:00,12.2
20110611,16:00,12.04
20110611,17:00,12.13
20110611,18:00,13.81
20110611,19:00,12.21
20110611,20:00,10.4
20110611,21:00,8.25
20110611,22:00,7.59
20110611,23:00,6.21
20110612,0:00,8.47
20110612,1:00,8.15
20110612,2:00,6.38
20110612,3:00,4.08
20110612,4:00,3.94
20110612,5:00,4.75
20110612,6:00,5.17
20110612,7:00,4.38
20110612,8:00,5.64
20110612,9:00,6.18
20110612,10:00,8.78
20110612,11:00,8.81
20110612,12:00,7.94
20110612,13:00,8
20110612,14:00,9.7
20110612,15:00,12.85
20110612,16:00,15.5
20110612,17:00,13.81
20110612,18:00,13.11
20110612,19:00,13.16
20110612,20:00,10.72
20110612,21:00,9.14
20110612,22:00,9.52
20110612,23:00,7.29
20110613,0:00,7.12
20110613,1:00,5.59
20110613,2:00,5.05
20110613,3:00,8.89
20110613,4:00,6.92
20110613,5:00,3.97
20110613,6:00,2.73
20110613,7:00,6.12
20110613,8:00,8.38
20110613,9:00,7.81
20110613,10:00,5.28
20110613,11:00,4.97
20110613,12:00,4.41
20110613,13:00,4.41
20110613,14:00,8.99
20110613,15:00,12.44
20110613,16:00,16.54
20110613,17:00,17.31
20110613,18:00,16.75
20110613,19:00,14.99
20110613,20:00,14.17
20110613,21:00,10.91
20110613,22:00,9.02
20110613,23:00,8.7
20110614,0:00,7.96
20110614,1:00,8
20110614,2:00,6.12
20110614,3:00,5.33
20110614,4:00,5.18
20110614,5:00,9.67
20110614,6:00,9.27
20110614,7:00,11.01
20110614,8:00,12.5
20110614,9:00,11.63
20110614,10:00,10.78
20110614,11:00,8.52
20110614,12:00,8.89
20110614,13:00,8.24
20110614,14:00,9.58
20110614,15:00,11.15
20110614,16:00,15.88
20110614,17:00,19.27
20110614,18:00,19.08
20110614,19:00,16.44
20110614,20:00,15.38
20110614,21:00,14.89
20110614,22:00,14.47
20110614,23:00,11.33
20110615,0:00,8.63
20110615,1:00,7.08
20110615,2:00,8.72
20110615,3:00,8.15
20110615,4:00,6.5
20110615,5:00,7.19
20110615,6:00,4.1
20110615,7:00,6.74
20110615,8:00,12.74
20110615,9:00,12.59
20110615,10:00,11.76
20110615,11:00,12.46
20110615,12:00,10.15
20110615,13:00,10.52
20110615,14:00,10.37
20110615,15:00,13.12
20110615,16:00,14.23
20110615,17:00,17.56
20110615,18:00,19.26
20110615,19:00,18.22
20110615,20:00,15.25
20110615,21:00,11.56
20110615,22:00,9.11
20110615,23:00,7.5
20110616,0:00,7.11
20110616,1:00,5.8
20110616,2:00,6.17
20110616,3:00,6.81
20110616,4:00,6.06
20110616,5:00,6.7
20110616,6:00,8.62
20110616,7:00,10.56
20110616,8:00,13.69
20110616,9:00,13.84
20110616,10:00,15.34
20110616,11:00,13.99
20110616,12:00,13.34
20110616,13:00,15.9
20110616,14:00,17.67
20110616,15:00,17.19
20110616,16:00,16.3
20110616,17:00,17.87
20110616,18:00,17.52
20110616,19:00,16.53
20110616,20:00,12.94
20110616,21:00,12.87
20110616,22:00,13.37
20110616,23:00,11.16
20110617,0:00,11.27
20110617,1:00,11.45
20110617,2:00,12.15
20110617,3:00,12.72
20110617,4:00,14.02
20110617,5:00,12.41
20110617,6:00,12.53
20110617,7:00,16.46
20110617,8:00,19.32
20110617,9:00,19.58
20110617,10:00,15.47
20110617,11:00,15
20110617,12:00,14.8
20110617,13:00,14.52
20110617,14:00,16.31
20110617,15:00,16.78
20110617,16:00,17.57
20110617,17:00,17.79
20110617,18:00,18.31
20110617,19:00,19.44
20110617,20:00,15.45
20110617,21:00,13.4
20110617,22:00,14.51
20110617,23:00,14.22
20110618,0:00,14.04
20110618,1:00,13.23
20110618,2:00,14.52
20110618,3:00,13.44
20110618,4:00,10.39
20110618,5:00,9.13
20110618,6:00,10.79
20110618,7:00,13.53
20110618,8:00,16.21
20110618,9:00,17.98
20110618,10:00,14.68
20110618,11:00,16.28
20110618,12:00,15.6
20110618,13:00,14.33
20110618,14:00,15.36
20110618,15:00,14.43
20110618,16:00,15.03
20110618,17:00,13.77
20110618,18:00,17.25
20110618,19:00,18.32
20110618,20:00,15.78
20110618,21:00,13.04
20110618,22:00,12.3
20110618,23:00,13.32
20110619,0:00,13.37
20110619,1:00,13.46
20110619,2:00,11.5
20110619,3:00,9.78
20110619,4:00,9.98
20110619,5:00,8.86
20110619,6:00,9.33
20110619,7:00,11.26
20110619,8:00,14.34
20110619,9:00,13.74
20110619,10:00,15.64
20110619,11:00,17.34
20110619,12:00,17.25
20110619,13:00,15.97
20110619,14:00,16.67
20110619,15:00,18.19
20110619,16:00,20.11
20110619,17:00,21.57
20110619,18:00,17.94
20110619,19:00,17.91
20110619,20:00,15.69
20110619,21:00,15.46
20110619,22:00,14.53
20110619,23:00,14.61
20110620,0:00,13.99
20110620,1:00,14.34
20110620,2:00,14.26
20110620,3:00,12.53
20110620,4:00,11.42
20110620,5:00,11.64
20110620,6:00,13.97
20110620,7:00,16.14
20110620,8:00,20.23
20110620,9:00,20.37
20110620,10:00,17.41
20110620,11:00,18.9
20110620,12:00,17.7
20110620,13:00,20.44
20110620,14:00,17.73
20110620,15:00,18.8
20110620,16:00,19.66
20110620,17:00,17.35
20110620,18:00,20.11
20110620,19:00,16.53
20110620,20:00,18.51
20110620,21:00,16.37
20110620,22:00,15.33
20110620,23:00,15.87
20110621,0:00,14.45
20110621,1:00,15.46
20110621,2:00,13.5
20110621,3:00,11.3
20110621,4:00,8.47
20110621,5:00,4.56
20110621,6:00,6.53
20110621,7:00,12.31
20110621,8:00,11.15
20110621,9:00,15.09
20110621,10:00,15.74
20110621,11:00,14.91
20110621,12:00,16.14
20110621,13:00,18.48
20110621,14:00,18.67
20110621,15:00,19.45
20110621,16:00,18.7
20110621,17:00,18.44
20110621,18:00,18.81
20110621,19:00,15.64
20110621,20:00,14.26
20110621,21:00,12.46
20110621,22:00,12.55
20110621,23:00,13.41
20110622,0:00,12.23
20110622,1:00,9.1
20110622,2:00,7.33
20110622,3:00,4.38
20110622,4:00,4.72
20110622,5:00,0.53
20110622,6:00,15.45
20110622,7:00,12.15
20110622,8:00,10.14
20110622,9:00,9.36
20110622,10:00,3.3
20110622,11:00,7.78
20110622,12:00,17.81
20110622,13:00,8.92
20110622,14:00,4.46
20110622,15:00,4.1
20110622,16:00,4.4
20110622,17:00,6.14
20110622,18:00,6.23
20110622,19:00,7.61
20110622,20:00,6.96
20110622,21:00,5.02
20110622,22:00,4.75
20110622,23:00,6.07
20110623,0:00,7.59
20110623,1:00,6.64
20110623,2:00,5.74
20110623,3:00,5.85
20110623,4:00,5.86
20110623,5:00,1.39
20110623,6:00,4.03
20110623,7:00,1.2
20110623,8:00,6.16
20110623,9:00,11.19
20110623,10:00,10.92
20110623,11:00,12.43
20110623,12:00,10.14
20110623,13:00,9.33
20110623,14:00,10.83
20110623,15:00,13.42
20110623,16:00,13.9
20110623,17:00,13.3
20110623,18:00,13.37
20110623,19:00,11.21
20110623,20:00,9.96
20110623,21:00,5.79
20110623,22:00,6.9
20110623,23:00,7.71
20110624,0:00,7.77
20110624,1:00,3.51
20110624,2:00,2.29
20110624,3:00,0
20110624,4:00,0.27
20110624,5:00,1.92
20110624,6:00,4.87
20110624,7:00,5.23
20110624,8:00,6.52
20110624,9:00,12.01
20110624,10:00,14.61
20110624,11:00,13.27
20110624,12:00,14.5
20110624,13:00,15.18
20110624,14:00,14.62
20110624,15:00,14.97
20110624,16:00,15.16
20110624,17:00,14.22
20110624,18:00,13.9
20110624,19:00,11.65
20110624,20:00,12.06
20110624,21:00,9.75
20110624,22:00,7.99
20110624,23:00,10.06
20110625,0:00,7.84
20110625,1:00,8.41
20110625,2:00,5.72
20110625,3:00,6.34
20110625,4:00,6.25
20110625,5:00,7.67
20110625,6:00,8.76
20110625,7:00,12.19
20110625,8:00,12.08
20110625,9:00,11.57
20110625,10:00,12.42
20110625,11:00,12.63
20110625,12:00,13.28
20110625,13:00,12.31
20110625,14:00,12.81
20110625,15:00,16.49
20110625,16:00,17.45
20110625,17:00,16.63
20110625,18:00,15.34
20110625,19:00,13.61
20110625,20:00,12.03
20110625,21:00,11.23
20110625,22:00,11.36
20110625,23:00,9.98
20110626,0:00,8.14
20110626,1:00,7.06
20110626,2:00,6.82
20110626,3:00,6.69
20110626,4:00,7.62
20110626,5:00,8.49
20110626,6:00,9.56
20110626,7:00,12.61
20110626,8:00,14.51
20110626,9:00,13.45
20110626,10:00,13.16
20110626,11:00,12.84
20110626,12:00,11.39
20110626,13:00,12.03
20110626,14:00,13.61
20110626,15:00,12.5
20110626,16:00,14.98
20110626,17:00,15.7
20110626,18:00,16.08
20110626,19:00,13.73
20110626,20:00,12.17
20110626,21:00,10.84
20110626,22:00,9.34
20110626,23:00,9.54
20110627,0:00,8.75
20110627,1:00,7.19
20110627,2:00,3.83
20110627,3:00,4.17
20110627,4:00,5.54
20110627,5:00,7.85
20110627,6:00,4.67
20110627,7:00,7.14
20110627,8:00,9.38
20110627,9:00,9.08
20110627,10:00,7.71
20110627,11:00,7.07
20110627,12:00,9.16
20110627,13:00,13.01
20110627,14:00,12.84
20110627,15:00,14.58
20110627,16:00,14.71
20110627,17:00,15.15
20110627,18:00,16.22
20110627,19:00,15.35
20110627,20:00,12.83
20110627,21:00,10.17
20110627,22:00,9.27
20110627,23:00,8.27
20110628,0:00,8.55
20110628,1:00,5.64
20110628,2:00,5.11
20110628,3:00,6.35
20110628,4:00,6.06
20110628,5:00,4.44
20110628,6:00,3.05
20110628,7:00,3.84
20110628,8:00,2.71
20110628,9:00,1.34
20110628,10:00,1.4
20110628,11:00,1.23
20110628,12:00,7.42
20110628,13:00,8.41
20110628,14:00,10.82
20110628,15:00,13.72
20110628,16:00,14.39
20110628,17:00,14.09
20110628,18:00,13.68
20110628,19:00,10.57
20110628,20:00,11
20110628,21:00,5.81
20110628,22:00,7.32
20110628,23:00,4.23
20110629,0:00,4.7
20110629,1:00,3.48
20110629,2:00,4.96
20110629,3:00,3.49
20110629,4:00,4.25
20110629,5:00,0.87
20110629,6:00,0
20110629,7:00,0.35
20110629,8:00,0.14
20110629,9:00,2.05
20110629,10:00,3.85
20110629,11:00,4.11
20110629,12:00,6.03
20110629,13:00,10.08
20110629,14:00,9.29
20110629,15:00,10.74
20110629,16:00,12.12
20110629,17:00,13.52
20110629,18:00,12.32
20110629,19:00,9.8
20110629,20:00,8.73
20110629,21:00,9.35
20110629,22:00,6.58
20110629,23:00,3.77
20110630,0:00,1.7
20110630,1:00,4.96
20110630,2:00,3.21
20110630,3:00,2.21
20110630,4:00,0.29
20110630,5:00,1.34
20110630,6:00,0.16
20110630,7:00,2.66
20110630,8:00,4.49
20110630,9:00,3.83
20110630,10:00,3.92
20110630,11:00,7.12
20110630,12:00,10.49
20110630,13:00,9.92
20110630,14:00,9.65
20110630,15:00,10.92
20110630,16:00,9.58
20110630,17:00,12.09
20110630,18:00,13.42
20110630,19:00,12.15
20110630,20:00,10.79
20110630,21:00,8.76
20110630,22:00,7.84
20110630,23:00,6.55
20110701,0:00,6.54
20110701,1:00,3.99
20110701,2:00,3.98
20110701,3:00,1.68
20110701,4:00,2.82
20110701,5:00,3.82
20110701,6:00,0.3
20110701,7:00,2.21
20110701,8:00,2.42
20110701,9:00,2.75
20110701,10:00,3.66
20110701,11:00,4.1
20110701,12:00,13.3
20110701,13:00,11.95
20110701,14:00,10.46
20110701,15:00,13.3
20110701,16:00,12.54
20110701,17:00,14
20110701,18:00,13.26
20110701,19:00,9.84
20110701,20:00,9.94
20110701,21:00,8.23
20110701,22:00,5.98
20110701,23:00,4.29
20110702,0:00,4.8
20110702,1:00,3.83
20110702,2:00,5.74
20110702,3:00,3.81
20110702,4:00,2.47
20110702,5:00,4.41
